"id","rings"
2,9
6,20
12,11
18,7
19,9
20,11
31,15
36,16
37,8
39,9
41,14
42,5
43,5
46,9
48,6
54,7
55,8
57,8
58,4
66,12
71,8
73,11
82,16
92,13
101,15
115,11
133,7
136,7
138,9
139,9
141,10
142,16
148,5
150,15
156,13
157,16
161,13
166,20
167,20
172,8
176,5
182,10
183,10
184,12
191,12
201,13
203,13
204,8
208,13
211,7
220,9
224,10
227,7
228,11
230,13
233,7
236,1
237,3
245,10
248,7
250,7
252,12
254,15
263,4
266,14
267,8
273,15
274,13
281,7
285,10
287,17
291,12
292,15
293,19
297,4
305,4
310,21
312,19
316,14
317,10
320,5
321,4
326,7
327,12
331,8
336,14
338,13
343,12
344,8
352,12
356,13
365,19
366,11
370,16
371,16
374,13
375,20
376,11
377,10
381,10
387,10
391,10
393,9
394,6
396,10
402,7
405,12
407,16
416,20
421,11
422,13
427,19
444,10
445,9
460,11
465,5
469,21
470,9
488,11
496,12
499,10
500,12
510,10
516,9
522,9
526,3
530,20
543,8
544,10
550,17
554,9
557,12
560,8
564,14
565,10
578,11
582,19
593,19
605,13
607,10
613,18
627,8
632,10
635,8
641,13
653,7
662,10
663,12
665,10
669,13
670,14
678,23
680,7
683,16
698,13
708,10
712,7
719,2
725,17
734,18
735,10
741,8
742,14
745,17
753,13
755,13
769,17
773,9
775,11
785,15
786,9
790,10
791,10
797,9
800,10
802,9
804,10
809,12
810,12
812,6
820,7
824,7
827,6
835,8
842,9
856,9
859,8
864,11
881,9
882,17
883,15
887,9
890,11
894,3
895,6
910,5
919,6
926,7
944,6
946,8
951,8
962,8
967,7
969,8
970,8
972,8
974,8
975,8
980,9
981,9
985,10
1015,9
1017,11
1022,11
1035,10
1039,6
1042,12
1044,8
1050,11
1053,4
1065,6
1066,6
1072,6
1073,7
1086,8
1092,7
1093,7
1094,6
1095,6
1111,8
1121,9
1135,8
1136,7
1142,9
1148,8
1149,9
1153,9
1159,10
1161,8
1170,9
1173,10
1176,10
1181,10
1183,8
1193,12
1203,12
1205,11
1209,11
1211,4
1243,8
1263,8
1274,8
1278,8
1280,8
1289,8
1297,9
1301,9
1312,9
1314,10
1316,9
1332,10
1334,10
1337,10
1341,10
1345,10
1348,9
1359,10
1361,9
1371,10
1376,10
1379,10
1394,15
1399,11
1401,11
1409,10
1414,9
1420,11
1425,12
1426,9
1427,14
1429,3
1432,5
1443,9
1461,6
1470,9
1471,8
1477,8
1479,8
1481,9
1486,9
1507,10
1509,11
1510,10
1516,10
1533,6
1541,7
1542,7
1546,7
1553,7
1558,7
1560,6
1561,8
1572,9
1575,7
1582,9
1585,9
1587,8
1589,9
1592,9
1597,10
1604,10
1605,9
1612,9
1617,8
1621,10
1623,9
1628,9
1633,10
1640,8
1641,9
1657,9
1659,10
1663,8
1664,9
1670,12
1694,9
1697,10
1703,10
1708,14
1710,10
1711,9
1714,10
1732,12
1735,11
1745,12
1747,15
1749,11
1756,14
1761,12
1763,12
1764,5
1765,6
1768,8
1775,8
1784,8
1785,8
1793,10
1801,10
1808,10
1812,10
1818,10
1819,11
1822,11
1829,6
1834,7
1837,6
1856,11
1864,9
1866,10
1867,9
1869,9
1871,9
1872,9
1873,9
1878,10
1882,8
1894,11
1895,11
1898,9
1905,10
1910,10
1913,9
1924,8
1927,9
1944,11
1958,10
1960,10
1965,11
1972,12
1975,11
1978,12
1982,11
1983,11
1989,6
1994,6
2010,7
2015,8
2020,9
2021,9
2024,11
2038,5
2043,7
2047,6
2070,11
2077,8
2078,8
2079,9
2081,8
2083,11
2085,10
2086,10
2106,14
2107,15
2114,4
2124,7
2125,8
2130,9
2147,12
2159,12
2162,11
2169,4
2172,5
2174,13
2175,12
2178,15
2183,6
2194,13
2204,7
2206,5
2210,18
2216,7
2221,17
2223,14
2233,17
2237,17
2251,13
2255,12
2261,11
2272,15
2280,9
2291,10
2307,16
2310,13
2318,12
2319,15
2321,14
2330,9
2331,15
2332,9
2333,13
2336,18
2338,17
2339,17
2340,11
2350,12
2364,15
2365,12
2366,19
2369,12
2373,12
2374,12
2382,11
2400,13
2403,10
2418,18
2420,13
2427,6
2429,9
2432,11
2435,14
2440,13
2446,14
2457,5
2462,8
2475,12
2477,13
2479,14
2480,13
2483,14
2488,14
2491,10
2498,15
2505,6
2515,8
2516,10
2518,8
2523,9
2526,9
2527,10
2529,8
2530,9
2531,10
2536,12
2538,15
2554,7
2564,6
2565,8
2567,6
2568,7
2570,7
2577,7
2581,6
2582,6
2589,7
2593,9
2594,9
2597,8
2605,9
2607,9
2608,8
2616,9
2617,9
2625,10
2627,5
2629,6
2635,7
2640,7
2643,8
2647,8
2651,8
2654,9
2657,9
2659,8
2660,8
2664,9
2665,8
2668,8
2669,8
2672,8
2673,9
2675,10
2684,9
2685,10
2686,11
2687,10
2696,9
2700,13
2703,11
2707,9
2711,3
2713,4
2714,5
2715,6
2721,8
2726,7
2733,7
2735,8
2738,8
2739,7
2740,8
2743,7
2749,9
2751,9
2753,8
2758,10
2771,9
2777,9
2784,9
2785,9
2789,9
2802,9
2809,11
2819,5
2821,7
2824,7
2825,8
2831,7
2833,9
2837,8
2849,10
2856,11
2861,12
2862,10
2865,4
2866,5
2868,7
2874,8
2881,8
2882,9
2883,8
2885,8
2887,9
2888,8
2891,8
2897,10
2905,8
2910,11
2913,9
2916,10
2924,9
2931,9
2941,10
2951,11
2954,12
2955,15
2962,9
2966,10
2967,11
2971,11
2976,8
2978,8
2984,10
2992,8
2994,9
2995,9
2997,9
2999,11
3000,9
3003,10
3015,6
3022,8
3029,11
3030,11
3040,10
3045,10
3051,9
3061,10
3064,9
3065,11
3066,9
3068,12
3071,11
3073,10
3079,11
3082,11
3087,7
3092,11
3093,11
3099,9
3102,8
3118,8
3123,9
3127,9
3129,10
3131,11
3135,9
3136,11
3141,5
3144,9
3153,9
3162,15
3168,15
3172,11
3173,6
3183,11
3196,5
3203,17
3204,15
3206,8
3208,9
3211,10
3212,14
3224,16
3225,9
3240,15
3246,13
3247,15
3256,12
3268,11
3277,15
3280,24
3288,15
3293,13
3297,17
3301,11
3307,9
3308,5
3312,17
3315,9
3316,16
3319,19
3324,12
3331,11
3332,13
3334,8
3341,12
3344,13
3356,6
3361,9
3366,5
3367,17
3368,13
3373,19
3376,6
3377,5
3382,15
3399,8
3400,10
3401,18
3403,9
3409,7
3412,8
3413,9
3420,10
3425,10
3426,13
3433,6
3434,6
3435,7
3438,6
3440,7
3447,8
3459,8
3463,11
3465,9
3471,9
3472,3
3474,6
3490,10
3491,8
3496,8
3522,4
3524,6
3531,7
3533,6
3540,8
3544,9
3548,7
3550,8
3553,9
3557,8
3560,10
3568,10
3571,9
3572,9
3581,9
3585,9
3588,12
3592,11
3593,8
3594,12
3596,10
3598,12
3601,8
3604,8
3606,7
3607,8
3611,10
3614,11
3616,14
3618,11
3628,13
3633,5
3638,8
3642,8
3653,9
3661,10
3666,8
3667,11
3668,10
3669,9
3670,8
3677,11
3681,11
3686,14
3688,11
3691,12
3696,13
3703,11
3713,11
3717,7
3720,7
3725,9
3733,10
3743,12
3745,5
3758,9
3783,12
3788,8
3790,10
3796,11
3803,7
3808,10
3815,8
3818,9
3821,10
3839,8
3840,9
3845,11
3847,9
3857,16
3860,14
3866,10
3869,9
3872,9
3878,10
3881,10
3892,13
3903,16
3907,13
3909,10
3911,10
3916,10
3919,11
3924,20
3926,14
3927,12
3930,21
3933,6
3939,14
3947,16
3950,13
3951,13
3953,8
3958,9
3965,6
3967,6
3973,7
3981,8
3984,10
3987,11
3992,10
4009,8
4015,10
4023,6
4030,7
4033,10
4040,12
4046,11
4048,13
4057,11
4063,11
4067,6
4072,8
4075,8
4079,8
4081,11
4082,9
4088,9
4089,9
4094,13
4095,11
4099,9
4103,10
4108,7
4110,9
4111,8
4115,10
4116,9
4127,10
4128,8
4133,11
4134,9
4162,8
4172,11
